Gender,Age,Maritalstatus,Academic_degree,Years_Experience,Years_experience_lastorganization,Sector,Department,JobTitle,MonthlySalary,Allowances,MedicalInsurance,Bonus,OverTime,Payment_Overtime,Rewards_Wages_Satisfaction,Get_Deserved_Promotion,Training_programs_During_last_three_years,Useful_Training_Programs,Business_Travel,Job_Support,Recognition,Emotional_Commitment,Job_Engagement,Distance_to_work,Work_Live_Balance,Physical_Stress,Psychological_Exhaustion,Job_Stability,Health_Issues,Environment_Satisfaction,Job_Satisfaction,Job_Opportunities,Attrition
0,0,0.4472088227382767,1,0,0,0.3592782301026135,0.2631793890457632,0.21308239366161,0,2,1,1,1,2,0,0,1,1,0,1,0,0,1,0,1,2,2,0,1,1,0,0,1
0,1,0.4059529449714223,1,1,1,0.3592782301026135,0.3687130408412641,0.327141836566467,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,0,1,1,1,1,0,1,1,1,1
0,0,0.4059529449714223,1,0,0,0.5651866011647716,0.6003779812606473,0.6232770636518506,1,2,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
0,0,0.4472088227382767,1,0,0,0.5651866011647716,0.3687130408412641,0.4249802634312544,0,1,1,0,1,2,0,0,1,1,0,0,1,2,0,1,1,1,2,1,0,1,1,0,0
0,0,0.4472088227382767,1,0,0,0.5124929017603634,0.5068458577828254,0.4249802634312544,0,1,1,0,1,2,0,0,0,0,0,2,1,2,0,0,0,2,2,1,0,2,2,0,0
1,1,0.4472088227382767,2,1,1,0.4567380973729042,0.6003779812606473,0.6424190800681431,2,1,1,1,0,0,1,1,3,1,1,1,1,2,1,2,1,0,0,1,0,1,1,1,1
1,0,0.4472088227382767,0,0,0,0.5651866011647716,0.3687130408412641,0.4249802634312544,0,4,1,1,1,2,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,2,2,0,0
1,0,0.4059529449714223,1,0,0,0.5651866011647716,0.464504830773996,0.2300776074200265,1,4,1,0,0,0,0,0,2,1,1,1,1,2,0,1,1,1,1,0,0,2,1,0,0
0,0,0.4472088227382767,1,0,0,0.3592782301026135,0.5564735945485519,0.6868662286038777,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,2,2,0,0,1,1,1,0
0,1,0.4059529449714223,1,1,1,0.5651866011647716,0.464504830773996,0.6316167566347161,1,0,1,0,0,0,1,1,3,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
1,0,0.4059529449714223,1,1,0,0.5651866011647716,0.5553488857212391,0.5235661555934129,2,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,2,1,0,1
0,0,0.4472088227382767,1,0,0,0.2608303362988201,0.2293199502739537,0.1904496412162511,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,1,2,2,2,0,0,0,0,0,0
1,0,0.4472088227382767,0,0,0,0.5651866011647716,0.464504830773996,0.6316167566347161,0,1,0,1,1,2,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,2,2,0,1
0,2,0.4472088227382767,3,2,2,0.3592782301026135,0.2631793890457632,0.2692625943051838,3,2,0,0,1,1,1,0,0,0,1,0,0,0,2,0,1,2,1,0,0,2,1,0,1
1,1,0.4059529449714223,1,1,1,0.5651866011647716,0.5564735945485519,0.9680106000378572,2,2,1,0,0,0,0,0,1,1,0,2,1,1,1,1,1,0,0,1,0,1,1,1,1
0,0,0.4472088227382767,1,0,0,0.5651866011647716,0.464504830773996,0.6316167566347161,1,1,1,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1
0,1,0.4059529449714223,1,2,1,0.2608303362988201,0.2293199502739537,0.1904496412162511,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,1,0,1,1
0,0,0.4472088227382767,0,0,0,0.3592782301026135,0.464504830773996,0.2300776074200265,1,0,1,1,1,2,1,1,1,1,0,2,1,2,1,2,2,2,2,0,0,1,0,1,0
0,1,0.4472088227382767,1,0,0,0.4567380973729042,0.5068458577828254,0.4981509951385715,0,4,1,1,0,2,0,0,3,1,0,1,0,2,0,0,0,2,2,1,0,1,1,1,0
0,0,0.4472088227382767,1,1,0,0.2608303362988201,0.2293199502739537,0.1904496412162511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,1,1
1,1,0.4059529449714223,0,2,2,0.3592782301026135,0.2631793890457632,0.21308239366161,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0
0,0,0.4472088227382767,0,0,0,0.5124929017603634,0.5068458577828254,0.3835483085908981,0,1,1,0,0,0,1,1,1,1,0,2,1,2,0,1,0,1,0,1,0,2,2,0,0
0,1,0.4472088227382767,1,1,1,0.3592782301026135,0.464504830773996,0.2300776074200265,0,2,1,0,0,2,0,0,0,0,0,1,0,2,1,1,1,1,2,0,0,2,1,1,0
0,0,0.4472088227382767,1,0,0,0.3592782301026135,0.3687130408412641,0.327141836566467,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,1,0,2,1,0,1,1,1,0
0,0,0.4059529449714223,1,0,0,0.5651866011647716,0.5553488857212391,0.5706984667802385,0,0,0,0,1,1,0,0,2,1,0,1,1,1,1,0,1,2,2,0,0,0,0,0,1
0,0,0.4059529449714223,1,0,0,0.3592782301026135,0.464504830773996,0.6316167566347161,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,1,2,2,1,0,0,1,0,1
0,1,0.4059529449714223,1,0,0,0.5651866011647716,0.464504830773996,0.6316167566347161,1,0,1,1,1,2,1,1,1,1,0,2,1,0,2,2,2,0,0,0,1,0,0,0,0
0,0,0.4472088227382767,1,1,0,0.3592782301026135,0.6003779812606473,0.6232770636518506,1,0,1,0,0,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0,0,1,1,1,1
0,1,0.4059529449714223,1,2,2,0.2608303362988201,0.2293199502739537,0.1904496412162511,2,1,0,0,0,0,1,1,3,1,0,0,1,1,1,0,0,0,0,1,0,1,2,0,0
1,2,0.4059529449714223,1,2,2,0.3592782301026135,0.2631793890457632,0.2692625943051838,2,1,1,0,0,2,0,0,2,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
0,0,0.4472088227382767,1,0,0,0.2608303362988201,0.2293199502739537,0.1904496412162511,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,2,2,0,0,0,0,1,0
1,1,0.4059529449714223,1,1,1,0.4567380973729042,0.3687130408412641,0.6424190800681431,2,2,1,1,0,0,1,1,2,1,1,1,1,2,0,2,1,0,1,1,1,2,1,1,1
0,0,0.4059529449714223,1,1,1,0.2608303362988201,0.2293199502739537,0.1904496412162511,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,2,2,1,0,0,0,0,1,0
1,1,0.4059529449714223,2,1,0,0.5651866011647716,0.5553488857212391,0.5235661555934129,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,0,1,1,1,1,1
0,1,0.4472088227382767,1,1,1,0.3592782301026135,0.464504830773996,0.2300776074200265,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,2,2,0,0
0,0,0.4472088227382767,1,0,0,0.2608303362988201,0.2293199502739537,0.1904496412162511,1,4,1,1,1,2,1,1,3,1,0,2,1,1,1,1,1,0,0,1,1,2,2,1,0
0,1,0.4059529449714223,1,1,1,0.5651866011647716,0.464504830773996,0.6316167566347161,1,0,1,1,1,0,1,0,3,1,1,1,1,2,1,1,1,0,0,0,1,1,0,0,0
1,0,0.4472088227382767,0,0,0,0.3592782301026135,0.6003779812606473,0.6232770636518506,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,2,2,2,0,0,0,1,0,1
1,1,0.4059529449714223,1,1,1,0.2608303362988201,0.2293199502739537,0.1904496412162511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0
0,1,0.4059529449714223,2,0,0,0.3592782301026135,0.6003779812606473,0.6232770636518506,1,2,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,2,0,0,1,1,0,1,1
1,0,0.4472088227382767,1,0,0,0.5651866011647716,0.5553488857212391,0.3560477001703578,1,2,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,2,2,0,0
0,1,0.4059529449714223,2,2,2,0.3592782301026135,0.2631793890457632,0.21308239366161,1,4,1,1,0,0,1,1,3,1,0,2,1,2,1,2,1,0,0,1,0,2,2,0,0
0,1,0.4059529449714223,2,1,1,0.5651866011647716,0.3687130408412641,0.327141836566467,2,0,0,0,0,0,1,1,3,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0
0,2,0.4059529449714223,1,1,1,0.3592782301026135,0.2631793890457632,0.21308239366161,1,3,1,1,1,2,1,1,3,1,0,2,1,2,0,1,0,1,0,1,1,2,2,1,0
1,2,0.4059529449714223,1,2,2,0.2608303362988201,0.3687130408412641,0.3290034071550255,2,0,0,0,0,0,1,1,2,1,0,0,1,2,1,0,0,1,1,1,0,1,1,0,0
0,0,0.4059529449714223,1,1,1,0.2608303362988201,0.2293199502739537,0.1904496412162511,1,1,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,2,2,0,0,2,2,1,1
0,1,0.4059529449714223,1,1,1,0.2608303362988201,0.5564735945485519,0.1780238500851789,1,0,1,0,1,2,1,1,3,1,0,2,1,2,0,1,1,1,1,1,0,1,1,1,0
0,0,0.4472088227382767,0,0,0,0.4567380973729042,0.5068458577828254,0.3835483085908981,0,0,1,1,0,2,1,1,1,1,0,0,0,1,0,2,0,1,1,1,0,2,2,0,0
1,1,0.4059529449714223,0,1,1,0.3592782301026135,0.5564735945485519,0.6169676320272572,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,2,1,1,1,0,0,1,1,0,0
0,1,0.4059529449714223,1,0,0,0.4567380973729042,0.5564735945485519,0.2949460533787621,1,2,1,1,1,0,1,1,2,1,0,2,1,2,1,1,1,2,1,0,0,2,1,0,0
0,0,0.4472088227382767,1,1,0,0.3592782301026135,0.2631793890457632,0.2300776074200265,0,1,1,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,0,0,0,1
1,1,0.4059529449714223,2,1,1,0.4567380973729042,0.5553488857212391,0.5235661555934129,3,4,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,0,0,1,1,1,2,1,0
1,1,0.4059529449714223,1,1,1,0.3592782301026135,0.2631793890457632,0.2120954003407155,1,1,1,0,1,2,1,0,2,1,0,1,0,0,1,2,2,2,2,1,0,0,1,1,0
1,0,0.4472088227382767,1,1,0,0.3592782301026135,0.464504830773996,0.6316167566347161,1,0,1,0,0,0,0,0,2,1,0,1,1,1,2,1,1,0,0,0,0,1,1,1,1
0,0,0.4059529449714223,1,0,0,0.3592782301026135,0.464504830773996,0.2300776074200265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
0,0,0.4472088227382767,0,1,1,0.2608303362988201,0.3687130408412641,0.2120954003407155,1,0,1,0,0,0,1,1,3,1,0,2,1,2,1,1,1,0,1,1,1,2,2,1,0
0,1,0.4059529449714223,0,1,0,0.3592782301026135,0.2631793890457632,0.3686825667234526,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,1,0,1,1
1,1,0.4059529449714223,1,1,0,0.5651866011647716,0.5553488857212391,0.7120954003407155,2,2,1,1,1,2,0,0,1,1,2,1,1,2,1,1,2,2,2,1,0,1,2,1,1
0,1,0.4059529449714223,0,1,1,0.5651866011647716,0.464504830773996,0.7424190800681431,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1,2,2,0,0,0,0,1,1
0,1,0.4059529449714223,1,1,1,0.3592782301026135,0.464504830773996,0.2300776074200265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0
0,0,0.4472088227382767,1,0,0,0.5651866011647716,0.3687130408412641,0.3290034071550255,1,3,1,0,0,1,1,1,3,0,1,1,1,2,1,1,1,0,0,1,0,2,2,1,0
0,1,0.4778534923339012,1,1,1,0.3592782301026135,0.2631793890457632,0.21308239366161,0,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,0,0,1,1,2,2,1,0
0,2,0.4059529449714223,1,0,0,0.2608303362988201,0.2293199502739537,0.1904496412162511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,2,0,0
0,1,0.4059529449714223,1,1,1,0.3592782301026135,0.2631793890457632,0.21308239366161,0,1,1,0,1,2,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,2,1,1,0
0,0,0.4472088227382767,1,0,0,0.4567380973729042,0.5564735945485519,0.2949460533787621,1,2,1,1,0,0,0,0,1,1,0,0,0,1,2,0,2,2,2,0,0,0,1,0,0
0,1,0.4059529449714223,1,1,0,0.2608303362988201,0.2293199502739537,0.1904496412162511,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0.4059529449714223,2,0,0,0.2608303362988201,0.3687130408412641,0.3290034071550255,0,0,1,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
0,0,0.4472088227382767,1,0,0,0.2608303362988201,0.2293199502739537,0.1904496412162511,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,2,1,0,0,1,1,1,0
0,1,0.4059529449714223,2,1,1,0.2608303362988201,0.2293199502739537,0.1904496412162511,1,3,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,2,2,1,0,1,1,1,1
1,2,0.4059529449714223,1,2,2,0.2608303362988201,0.2293199502739537,0.1904496412162511,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,2,0,0
0,1,0.4472088227382767,1,0,0,0.5651866011647716,0.6003779812606473,0.6232770636518506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,0,1,0,0,0,1
0,0,0.4472088227382767,1,0,0,0.3592782301026135,0.464504830773996,0.6316167566347161,0,0,0,1,1,1,0,0,1,1,0,1,1,0,2,1,1,1,1,0,0,1,1,0,0
0,1,0.4059529449714223,2,2,2,0.5651866011647716,0.5564735945485519,0.2445850571915308,1,2,1,1,1,2,1,1,1,1,1,2,1,2,0,1,0,0,0,1,0,2,2,0,0
1,1,0.4059529449714223,1,0,0,0.5651866011647716,0.5553488857212391,0.6424190800681431,1,2,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,2,2,0,0,1,1,0,0
1,1,0.4059529449714223,1,1,1,0.3592782301026135,0.5564735945485519,0.4963900381276872,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,0,0,0,0,1,1,1,1
0,0,0.4472088227382767,2,0,0,0.4567380973729042,0.5553488857212391,0.5706984667802385,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0
1,0,0.4472088227382767,0,0,0,0.2608303362988201,0.5564735945485519,0.5616127200454287,1,3,1,1,0,1,1,0,2,1,1,1,1,2,1,2,0,2,0,1,0,2,2,1,0
0,0,0.4472088227382767,0,0,0,0.3592782301026135,0.5068458577828254,0.3835483085908981,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,2,1,2,2,1,1,1,1,0,1
1,1,0.4472088227382767,1,1,0,0.5651866011647716,0.3687130408412641,0.327141836566467,2,2,1,0,0,0,0,0,1,1,1,1,0,1,1,2,1,0,1,0,0,1,1,1,1
0,1,0.4059529449714223,3,2,2,0.4567380973729042,0.5564735945485519,0.6026878667423812,1,4,1,1,1,2,1,1,3,1,2,2,1,2,0,0,0,1,0,1,1,2,2,1,0
1,0,0.4472088227382767,0,0,0,0.5651866011647716,0.5553488857212391,0.3686825667234526,0,2,1,1,1,2,1,1,1,1,0,2,1,2,1,1,1,0,0,1,0,2,2,1,0
0,0,0.4059529449714223,1,0,0,0.5651866011647716,0.464504830773996,0.6316167566347161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1
1,1,0.4059529449714223,1,1,1,0.3592782301026135,0.3687130408412641,0.327141836566467,2,1,1,1,1,2,1,0,2,1,0,2,1,2,1,1,1,0,0,0,0,1,1,1,1
1,1,0.4059529449714223,2,1,0,0.4567380973729042,0.5553488857212391,0.5235661555934129,1,2,1,1,0,1,0,0,1,0,0,1,0,1,2,0,2,2,2,0,0,0,0,1,1
1,0,0.4472088227382767,1,0,0,0.5651866011647716,0.5068458577828254,0.6695059625212947,1,0,1,1,0,0,0,0,1,1,0,2,1,2,1,1,1,1,1,1,0,2,1,1,1
0,0,0.4059529449714223,1,1,1,0.5124929017603634,0.5068458577828254,0.4981509951385715,1,0,0,0,1,2,1,1,2,1,2,2,1,2,1,1,1,0,0,0,0,1,1,0,0
0,2,0.4059529449714223,2,2,2,0.4567380973729042,0.5564735945485519,0.327141836566467,3,2,1,1,0,0,1,1,2,1,0,2,1,2,1,1,0,0,0,1,0,2,1,0,0
1,2,0.4059529449714223,0,1,1,0.4567380973729042,0.5068458577828254,0.4981509951385715,0,2,1,1,1,2,1,1,1,1,0,2,1,2,1,2,2,0,1,0,0,2,1,1,1
0,0,0.4472088227382767,1,0,0,0.5651866011647716,0.464504830773996,0.6316167566347161,1,0,1,0,0,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0,0,1,1,1,1
0,1,0.4059529449714223,1,1,1,0.2608303362988201,0.2293199502739537,0.1904496412162511,2,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,1,2,2,1,0,0,1,1,0
1,0,0.4472088227382767,0,1,1,0.5124929017603634,0.5553488857212391,0.8018608308216486,0,2,1,0,1,2,0,0,2,1,0,0,1,0,1,0,2,2,2,0,0,2,0,1,1
1,0,0.4472088227382767,1,0,0,0.3592782301026135,0.2631793890457632,0.21308239366161,0,0,1,1,0,2,1,1,2,1,0,2,1,2,1,1,1,2,0,1,1,2,2,0,0
1,0,0.4472088227382767,0,0,0,0.5124929017603634,0.5564735945485519,0.7591679368779701,0,2,1,1,1,2,1,1,2,1,0,2,1,2,1,1,1,0,0,1,0,2,2,0,0
1,0,0.4472088227382767,1,0,0,0.3592782301026135,0.2631793890457632,0.1186825667234526,1,0,1,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0
1,1,0.4472088227382767,0,0,0,0.3592782301026135,0.5564735945485519,0.6169676320272572,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0
